35199002,Alcatel,One Touch S621,,
35200101,Samsung,SGH-D807,,
35200301,Samsung,SGH-E900,,
35200400,Vitelcom,TSM1,,
35200802,LG,KP110,,
35200902,LG,KF600,,
35201402,Sony Ericsson,W200,,
35202103,Alcatel,One Touch E280,,
35202203,Sony Ericsson,C905,,
35202702,Nokia,6500 slide,,
35202802,Nokia,5610 XpressMusic,,
35202803,Samsung,SGH-S8000,,
35203200,BenQ,56W10,,
35203300,BenQ,56W10,,
35203602,Nokia,1600,,
35203900,Telit,G40,,
35204503,Sony Ericsson,C510,,
35204603,Sony Ericsson,C510,,
35204703,Sony Ericsson,C510,,
35205602,Nokia,3500 classic,,
35206001,Samsung,SGH-C240,,
35206501,Sony Ericsson,M608,,
35206601,Sony Ericsson,J220,,
35206901,Samsung,SGH-Z230,,
35207302,Nokia,E51,,
35207403,LG,KS360,,
35209101,Amoisonic,MD2,,
35210903,BlackBerry,Blackberry Storm 9530,,
35211003,BlackBerry,Blackberry Storm 9530,,
35212501,Sony Ericsson,Z550,,
35212602,LG,KP130,,
35212700,BenQ,S820C,,
35212701,BlackBerry,Blackberry Pearl 8100,,
35212702,LG,KP235,,
35212802,LG,KP230,,
35212902,LG,KP115,,
35213101,HTC,S630 Cavalier,,
35213502,Samsung,SGH-M620,,
35214002,Samsung,SGH-L770,,
35214801,Sagem,my100X,,
35215403,LG,KM900 Arena,,
35216203,Sony Ericsson,F305,,
35217100,BenQ,M775C,,
35217202,Arima Communication,ETEN M750,,
35218803,Samsung,SGH-J770,,
35219301,Samsung,SGH-C130,,
35219501,Samsung,SGH-X210,,
35219903,BlackBerry,Blackberry Pearl Flip 8220,,
35220300,Panasonic,G50,,
35220601,Sony Ericsson,K790,,
35220701,Sony Ericsson,K790,,
35220801,Sony Ericsson,K790,,
35221203,Samsung,S5230 Star,,
35222802,Samsung,SGH-T229,,
35223902,Sony Ericsson,K770i,,
35224002,Samsung,SGH-C300,,
35224102,Sony Ericsson,W580,,
35224301,Motorola,V3i,,
35224903,Sony Ericsson,Z750a,,
35226802,Huawei,E176,,
35230300,BenQ,Benten 938,,
35230801,Motorola,MPx220,,
35231501,Alcatel,One Touch E230,,
35231700,BenQ,Noka A18,,
35232201,ZTE,F850,,
35233501,Sony Ericsson,W300,,
35234001,Huawei,E630+,,
35234102,Alcatel,One Touch S107,,
35234802,Alcatel,One Touch S218,,
35235301,Samsung,SGH-E376,,
35235302,ZTE,X760,,
35235700,Telsda,unknown,,
35236203,Sony Ericsson,W395,,
35238001,Sony Ericsson,SO703i,,
35238202,Sony Ericsson,W890,,
35238402,Sony Ericsson,K770i,,
35238502,Samsung,SGH-P960,,
35239402,Alcatel,One Touch S319,,
35239502,Alcatel,One Touch S320,,
35240802,Alcatel,One Touch S120,,
35240901,Asus,P525,,
35240902,Alcatel,One Touch S120,,
35242101,Asus,o2 XDA Graphite,,
35242102,Huawei,U1220,,
35242201,Philips,S660,,
35242701,LG,L601i,,
35243000,BenQ,56M32,,
35243002,Sony Ericsson,W580,,
35243402,Sony Ericsson,K200,,
35243602,Samsung,SGH-D407,,
35244201,HTC,P4350 Herald,,
35244202,Samsung,U900 Soul,,
35244701,Samsung,SGH-E890,,
35244903,Samsung,SGH-F480,,
35245003,Samsung,SGH-J700,,
35245102,Huawei,U1220,,
35245400,BenQ,Sunny Unitach U68,,
35245503,ZTE,X760,,
35246303,ZTE,X761,,
35246500,Siemens,C62,,
35247602,Motorola,RAZR V3,,
35247702,Motorola,W230,,
35248103,Sony Ericsson,K330c,,
35248302,Motorola,W230,,
35248501,Samsung,SGH-X520,,
35248502,Motorola,W270,,
35248702,Motorola,EM25,,
35248801,Sagem,my210x,,
35248802,Motorola,U9,,
35249002,Motorola,ROKR E8,,
35249202,Motorola,VE70,,
35249302,Motorola,V3i,,
35249502,Motorola,W156,,
35249902,Motorola,U9,,
35250002,Motorola,VU20,,
35252500,Nokia,3100,,
35254602,Samsung,SGH-i200,,
35255001,Samsung,SGH-X210,,
35255101,Samsung,SGH-F300,,
35255501,HTC,X7500 Athena,,
35255601,Philips,598,,
35256002,Sony Ericsson,W580,,
35256202,Samsung,SGH-E250,,
35256301,Samsung,SGH-T509,,
35256302,Samsung,SGH-G400 Soul,,
35256902,Sony Ericsson,W200,,
35257002,Sony Ericsson,K320i,,
35257102,Sony Ericsson,K660i,,
35258100,Siemens,Xelibri 8,,
35258103,Samsung,SGH-E1100 Guru,,
35259502,LG,KE990 Viewty,,
35260202,Sony Ericsson,J120,,
35261401,Konka,KD39,,
35263100,Panasonic,G51,,
35263202,Huawei,U1300,,
35263602,Telit,EZ-864 PRO,,
35263603,Sony Ericsson,W890,,
35263901,LG,Chocolate,,
35264002,HTC,P3300 Artemis,,
35264103,Samsung,SGH GT-S5600,,
35265102,Samsung,SGH-M310,,
35265202,Samsung,SGH-B300,,
35265302,Samsung,SGH-M200,,
35265802,LG,TU515,,
35265901,Sagem,my202C,,
35266001,Samsung,SGH-E790,,
35267000,BenQ,CEC T668,,
35268102,HTC,S740,,
35268200,Sony Ericsson,K510,,
35268302,Sony Ericsson,W910,,
35268501,Samsung,SGH-X507,,
35268600,BenQ,56D77,,
35268701,ZTE,A37,,
35269101,LG,KG110,,
35269301,Asus,P535,,
35269302,Samsung,SGH-J700,,
35269501,Samsung,SGH-Z360,,
35269502,Samsung,SGH-J150,,
35269901,Palm,Treo 750,,
35270402,Sony Ericsson,W380,,
35270501,Palm,Treo 680,,
35271101,Samsung,SGH-C417,,
35272502,Sony Ericsson,W610,,
35273302,Sony Ericsson,K550,,
35273603,LG,KP106,,
35274703,Samsung,SGH-J700,,
35277300,Philips,755,,
35277801,Philips,S220,,
35277901,LG,KG118,,
35278702,LG,KF300,,
35278801,LG,U400,,
35279401,Samsung,i607 BlackJack,,
35280702,ZTE,Vodafone 125,,
35281801,LG,U310,,
35281902,Samsung,SGH-I900 Omnia,,
35282103,LG,KP500 Cookie,,
35282603,Samsung,M7600 Beat DJ,,
35282701,LG,KG200,,
35282902,Samsung,i907 Epix,,
35283403,Sony Ericsson,G502,,
35283503,Huawei,E169,,
35283600,Siemens,T60,,
35283700,Siemens,T60,,
35283701,Sony Ericsson,Z610i,,
35284601,Alcatel,One Touch E220,,
35284602,LG,CU720 Shine,,
35284701,Alcatel,One Touch E225,,
35285202,Samsung,SGH-F250,,
35285301,LG,TU500,,
35285501,BlackBerry,Blackberry 8700g,,
35286201,HTC,P4350 Herald,,
35286301,Sony Ericsson,W950,,
35286302,LG,KG275,,
35286401,Sony Ericsson,W950,,
35286501,Toshiba,705T,,
35287601,NEC,KMP7L1A1-3A,,
35287801,Sharp,SH903iTV,,
35288000,Lenovo,ET280,,
35288401,Fujitsu,F904i,,
35288501,NEC,KMP7L1A1-3A,,
35288601,Panasonic,Softbank 706P,,
35288902,Samsung,SGH-F400,,
35289001,Sharp,SH903i,,
35289101,NEC,N900iG,,
35290101,Samsung,SGH-T619,,
35290301,Samsung,SGH-T639,,
35290401,Samsung,SGH-T619,,
35292002,Nokia,6085,,
35295902,Samsung,SGH-M610,,
35296203,ZTE,SFR-342,,
35296503,Sony Ericsson,W595,,
35296603,Sony Ericsson,W595,,
35297202,Sony Ericsson,S500,,
35297302,Sony Ericsson,W580,,
35297702,LG,KG375,,
35299901,Samsung,SoftBank 707SC,,
35300501,Motorola,V365,,
35300502,Samsung,SGH-U600,,
35302302,LG,KF510,,
35302501,Motorola,Z3,,
35303701,Samsung,SGH-X540,,
35305102,Alcatel,One Touch V670,,
35305501,Amoi,A628,,
35305603,Samsung,SGH-F480,,
35305702,Samsung,SGH-A561,,
35305802,Huawei,E169,,
35306103,Samsung,T459 Gravity,,
35306202,Sony Ericsson,W380,,
35306302,Sony Ericsson,Z555,,
35306402,Sagem,my310X,,
35306701,UTStarcom,GPRS779,,
35307300,BenQ,S660C,,
35307302,Samsung,SGH-U700,,
35307502,Samsung,SGH-i450,,
35308302,Nokia,2626,,
35308502,Nokia,6085,,
35308602,Nokia,3110 classic,,
35308702,Nokia,5200,,
35309402,Nokia,N95,,
35309700,BenQ,S620i,,
35310301,Samsung,SGH-A707,,
35310401,Samsung,SGH-Z560,,
35311003,Sony Ericsson,C905,,
35311201,Samsung,SGH-D406,,
35311601,Sony Ericsson,J100,,
35312700,BenQ,P30,,
35312800,BenQ,P30,,
35313801,Samsung,SGH-I600,,
35314003,Nokia,5800 XpressMusic,,
35314201,LG,U830,,
35314202,HTC,Touch Pro,,
35314203,Huawei,E155x,,
35314303,Huawei,E155x,,
35314400,Siemens,ST55,,
35314403,Huawei,E175x,,
35315101,HTC,P4500 Hermes 200 TyTN,,
35315302,Sony Ericsson,K810,,
35316502,Sony Ericsson,Z770i,,
35316902,Sony Ericsson,Z780i,,
35317602,HTC,Touch Diamond,,
35318002,Samsung,SGH-T339,,
35318802,HTC,P3702 Victor Touch Diamond,,
35319002,HTC,P3702 Victor Touch Diamond,,
35319302,Sony Ericsson,Z555,,
35320302,LG,KM380,,
35320402,Lenovo,I327,,
35320501,Alcatel,One Touch C701,,
35320502,Samsung,U900 Soul,,
35320601,Alcatel,One Touch C717,,
35320700,BenQ,A500,,
35321001,Samsung,SGH-E890,,
35321101,Samsung,SCH-W531,,
35321800,BenQ,Z150,,
35323200,BenQ,S670C,,
35323300,BenQ,S670C,,
35323400,BenQ,S670C,,
35323500,BenQ,S670C,,
35324402,Samsung,SGH-E251,,
35324403,LG,GT365 Neon,,
35325502,Motorola,V3i,,
35325702,Motorola,W510,,
35325802,Motorola,W510,,
35325902,Motorola,W510,,
35326202,Motorola,L2,,
35326402,Motorola,W270,,
35326602,Motorola,RAZR V3,,
35326702,Motorola,RAZR2 V9,,
35326802,Motorola,RAZR2 V9,,
35327602,Sony Ericsson,Z310,,
35328402,Huawei,E169,,
35329201,Motorola,RAZR V3xx,,
35329402,Samsung,SGH-J700,,
35329802,Samsung,SGH-F490,,
35330601,Samsung,SGH-i718,,
35331202,Samsung,SGH-J600,,
35331601,Sony Ericsson,K310,,
35331801,Samsung,SGH-E490,,
35332102,ZTE,MF622,,
35332600,Palmax,TG5E,,
35332902,Samsung,SGH-L760,,
35335001,Samsung,SGH-I600,,
35335100,Nokia,RH-26,,
35335702,LG,KF700,,
35335802,LG,KT520,,
35335902,LG,KF750 Secret,,
35336002,LG,KF755 Secret,,
35336400,Nokia,6108,,
35337303,Samsung,SGH-C3010,,
35337901,Lenovo,Lenovo E200,,
35338502,Samsung,SGH-J700,,
35338901,Samsung,SCH-I830,,
35340401,HTC,P3300 Artemis,,
35340501,Sony Ericsson,Z558,,
35341102,Sony Ericsson,T280,,
35342102,Samsung,L810v Steel,,
35342202,Sony Ericsson,T280,,
35342501,LG,KE260,,
35342601,LG,KE850 Prada,,
35343500,BenQ,J11,,
35343502,Huawei,K3715,,
35343901,BlackBerry,Blackberry 8707v,,
35343902,Samsung,SGH-E250,,
35344102,Samsung,SGH-E250,,
35344302,HTC,T2223 Touch Viva,,
35344602,Sony Ericsson,A2,,
35344702,Sony Ericsson,S500,,
35344802,Sony Ericsson,W580,,
35344902,Sony Ericsson,T250,,
35345201,Samsung,SGH-E250,,
35345300,Panasonic,X300,,
35346301,Samsung,SGH-E250,,
35346500,Palmax,TG7,,
35346702,Alcatel,One Touch E101,,
35347103,BlackBerry,BlackBerry Curve 8900,,
35347201,Asus,P526,,
35347402,Huawei,EG162G,,
35349401,Samsung,SGH-E590,,
35349601,Samsung,SGH-E830,,
35350002,Sony Ericsson,K530i,,
35350100,Panasonic,GD55,,
35350501,Sony Ericsson,Z550a,,
35350601,Sony Ericsson,K750,,
35350901,Samsung,SGH-X550,,
35350902,Nokia,3110 classic,,
35353301,HTC,P3400 Gene,,
35355203,ZTE,MF626,,
35356602,Samsung,SGH-L760,,
35356693,ZTE,X761,,
35356900,Panasonic,GD55,,
35358203,Samsung,SGH-C3050,,
35359600,BenQ,M100,,
35360100,Sony Ericsson,T630,,
35360401,Motorola,A1200 Ming,,
35360402,Samsung,SGH-B100,,
35361202,LG,KG270,,
35362302,Sagem,my421z,,
35362602,Ericsson,FWT 35,,
35362603,Sony Ericsson,C902,,
35362703,Sony Ericsson,K770i,,
35363802,LG,KU990 Viewty,,
35363803,LG,GW520,,
35366601,Nokia,N70,,
35366602,Samsung,SGH-L760,,
35366701,Nokia,N72,,
35366702,Samsung,SGH-B100,,
35366801,Nokia,2610,,
35366901,Nokia,2610,,
35367001,Nokia,1110,,
35367002,Samsung,SGH-F480,,
35367102,Samsung,SGH-C260,,
35367502,Samsung,SGH-J600,,
35368001,Sharp,GX29,,
35368101,Sharp,SH904i,,
35368202,Sharp,923SH,,
35369001,Sharp,SH905i,,
35370101,Samsung,SGH-E480,,
35371201,Samsung,SGH-C140,,
35372501,Pantech,U-4000,,
35373602,Sony Ericsson,W580,,
35373802,Sony Ericsson,S500,,
35374002,Samsung,SGH-J700,,
35374202,Samsung,SGH-E215,,
35376301,BlackBerry,Blackberry 8820,,
35376303,Huawei,E160,,
35378400,Nokia,3120,,
35378401,Sony Ericsson,K310,,
35379003,Sony Ericsson,T303,,
35379602,Sony Ericsson,W200,,
35379702,Sony Ericsson,C902,,
35379802,Sony Ericsson,C902,,
35380101,Bird,D736,,
35381201,Sony Ericsson,K610,,
35381401,Cinterion,XT75,,
35382601,Samsung,SGH-Z240,,
35382700,BenQ,CEC E2808,,
35383202,Sony Ericsson,W580,,
35383401,Samsung,SGH-T339,,
35383402,LG,KC550,,
35383501,Alcatel,One Touch E207,,
35383601,Alcatel,One Touch E101,,
35383901,Alcatel,One Touch E201,,
35384202,Alcatel,One Touch B331,,
35384601,Samsung,SGH-E360,,
35385202,Fly Mobile,SL500i,,
35385901,Sagem,my400C,,
35386301,Huawei,E660A,,
35386502,Samsung,SGH-U900,,
35386702,Samsung,SGH-C140,,
35387003,Huawei,E156,,
35387102,Huawei,E160,,
35388202,Samsung,SGH-G600,,
35388302,Samsung,SGH-U700,,
35388500,Philips,162,,
35388602,Sony Ericsson,G900,,
35388702,Sony Ericsson,G700,,
35389002,Sony Ericsson,W580,,
35389100,Siemens,SF65,,
35389801,Samsung,SGH-A727,,
35390302,Samsung,SGH-F250,,
35390600,Panasonic,A100,,
35391501,Motorola,ROKR Z6,,
35393400,Motorola,RAZR V3i,,
35394700,BenQ,A500,,
35394900,Panasonic,A100,,
35395703,Sony Ericsson,W508,,
35395803,Sony Ericsson,W508,,
35396902,HTC,Touch HD S8282,,
35397602,Motorola,Q 11,,
35397900,BenQ,A500,,
35397902,Motorola,V180,,
35398000,BenQ,Z150,,
35398002,Motorola,ROKR E8,,
35398100,BenQ,S700,,
35398202,Motorola,W510,,
35398303,Sony Ericsson,S500,,
35398403,Sony Ericsson,W715,,
35398502,Motorola,RAZR2 V9,,
35398602,Motorola,RAZR V3,,
35398802,Motorola,RAZR V3i,,
35399002,Motorola,KRZR K1,,
35399102,Motorola,KRZR K1,,
35399302,Motorola,W156,,
35399402,Motorola,RAZR2 V9,,
35399602,Motorola,ROKR Z6,,
35399702,Motorola,ROKR Z6,,
35399901,Samsung,SGH-C170,,
35399902,Motorola,KRZR K1,,
35400401,Samsung,SGH-E256,,
35400502,BlackBerry,Blackberry Curve 8310,,
35400703,Vodafone,541,,
35400803,Sony Ericsson,C510,,
35401600,BenQ,GX100,,
35401700,BenQ,XBR139,,
35402902,Alcatel,One Touch V570,,
35404002,Sony Ericsson,Z310,,
35404800,Panasonic,X300,,
35404801,ZTE,A39,,
35404900,Panasonic,X300,,
35405002,LG,HB620T,,
35405203,LG,KP502 Cookie,,
35405902,HTC,Magic Sapphire SAPP100,,
35407802,ZTE,Vodafone 225,,
35407903,Sony Ericsson,W910,,
35409302,Samsung,SGH-F480,,
35409402,Samsung,SGH-A737,,
35411401,Cinterion,HC25,,
35413702,Huawei,E220,,
35414900,Innostream,INNO 50,,
35415500,Samsung,SGH-X120,,
35415501,Sony Ericsson,J100,,
35416602,Nokia,1200,,
35417303,Sony Ericsson,W350,,
35417701,Samsung,SGH-F310 B+O Serenata,,
35418802,Nokia,1680 classic,,
35420600,Bird,S570,,
35420702,Samsung,SGH-J700,,
35420801,Samsung,SGH-C160,,
35422202,Amoi,WP-S2,,
35422301,Samsung,SGH-T329,,
35422401,Samsung,SGH-E200,,
35422500,Sony Ericsson,F500i,,
35422600,Sony Ericsson,K500,,
35422800,Sony Ericsson,K500,,
35423000,Sony Ericsson,K500,,
35423200,Sony Ericsson,K500,,
35423703,Samsung,SGH-E1310b,,
35423902,LG,KF310,,
35425802,Samsung,SGH-J700,,
35426501,Samsung,SGH-E370,,
35426802,Huawei,V830,,
35426901,Sony Ericsson,W200,,
35427001,Sony Ericsson,W200,,
35427102,Sony Ericsson,K800,,
35427803,Sony Ericsson,C903,,
35428402,LG,KT610,,
35428502,LG,KF390,,
35429202,BlackBerry,8830 World Edition,,
35429600,LG,U8120,,
35430002,Huawei,E160,,
35431601,Samsung,SGH-E210,,
35431701,Samsung,SGH-C260,,
35432102,Samsung,SGH-T919 Behold,,
35432201,Samsung,SGH-E370,,
35433302,Sony Ericsson,K550,,
35434902,Samsung,SGH-P270,,
35435002,Samsung,SGH-F250,,
35435102,Sony Ericsson,Z555,,
35438401,HTC,TyTN II,,
35438702,Sony Ericsson,C702,,
35438802,Sony Ericsson,W350,,
35438902,Sony Ericsson,W350,,
35440002,ZTE,RL400,,
35440102,Samsung,SGH-D980,,
35440601,LG,KU970 Shine,,
35440701,Haier,T60,,
35441102,Sony Ericsson,C702,,
35441202,Sony Ericsson,W760,,
35441402,Sony Ericsson,K850,,
35442700,Palm,Treo 650,,
35443202,Sony Ericsson,W910,,
35443701,Nokia,1208,,
35444101,Huawei,E800,,
35444601,Samsung,SGH-X680,,
35446001,Toshiba,G500,,
35446202,Samsung,SGH-D780,,
35446502,Samsung,SGH-I780,,
35446503,Samsung,SGH-T559,,
35446800,Sony Ericsson,K700i,,
35447401,Haier,HG-A8,,
35448100,Samsung,SGH-D300,,
35448300,Samsung,SGH-C100,,
35448302,Huawei,E170,,
35448502,Motorola,ROKR EM28 EM330,,
35450301,Motorola,RAZR2 V9,,
35450302,HTC,Touch 3G,,
35450401,Motorola,RIZR Z8,,
35450601,Motorola,RAZR V3,,
35451300,Sony Ericsson,S700i,,
35451400,Sony Ericsson,S700i,,
35452302,Samsung,SGH-D880,,
35452402,Samsung,SGH-D880,,
35452502,Sony Ericsson,R300 Radio,,
35452602,Sony Ericsson,W380,,
35452700,Sony Ericsson,T630,,
35452702,Sony Ericsson,W380,,
35452900,BlackBerry,Blackberry 7100t,,
35454500,Sony Ericsson,P910,,
35454502,Alcatel,One Touch C701,,
35454700,Sony Ericsson,S700i,,
35454902,Samsung,i8510 INNOV8,,
35455702,Sagem,my230V,,
35455803,Samsung,SGH-E250I,,
35456500,CEC,CECT U8800,,
35457202,Sony Ericsson,R300 Radio,,
35457601,Samsung,SGH-E740,,
35458001,BlackBerry,Blackberry Pearl 8100,,
35459500,Huawei,D618,,
35461001,Samsung,SGH-X510,,
35461002,Sony Ericsson,G502,,
35462501,Sony Ericsson,W710,,
35462601,Sony Ericsson,Z710,,
35462602,Samsung,SGH-B320,,
35462702,Samsung,M3510 Beat b,,
35463102,LG,KU380,,
35463401,Samsung,SGH-X830,,
35463801,Sony Ericsson,K610,,
35463901,Sony Ericsson,V600,,
35464001,Sony Ericsson,Z310,,
35464002,Samsung,SGH-M150,,
35464801,Sony Ericsson,W888,,
35464902,Sagem,Vodafone 533,,
35465000,HTC,Qtek 8020,,
35465201,Huawei,E270,,
35465302,Motorola,RAZR2 V9,,
35465602,Motorola,C168i,,
35465702,Motorola,V557,,
35465800,Innostream,OKWAP A361,,
35465802,Motorola,W375,,
35465902,Motorola,RAZR V3,,
35466002,Motorola,RAZR V3,,
35466102,Motorola,W510,,
35466202,Motorola,W510,,
35466302,Motorola,RAZR V3,,
35466401,Samsung,SGH-C260,,
35466402,Motorola,V3_06,,
35466502,Motorola,RAZR V3i,,
35466702,Motorola,KRZR K1,,
35466802,Motorola,RAZR V3,,
35466902,Motorola,V360,,
35467001,Sony Ericsson,Z310,,
35467102,Motorola,PEBL U6,,
35467201,BlackBerry,Blackberry 8800,,
35467202,Motorola,RAZR V3,,
35468502,LG,KE970 Shine,,
35469000,Newgen Telecom,C800,,
35469101,Sony Ericsson,K510,,
35469201,Sony Ericsson,K310,,
35469303,LG,KU990 Viewty,,
35470101,LG,KG110,,
35471002,Samsung,SGH-C520,,
35471400,Samsung,SGH-C200,,
35471500,Samsung,SGH-C200,,
35471902,Samsung,i907 Epix,,
35473102,Samsung,SGH-I617 BlackJack2,,
35473202,Samsung,SGH-E250,,
35473501,Samsung,SGH-J750,,
35473801,LG,KU580,,
35475802,Samsung,SGH-M310,,
35475902,Samsung,SGH-M310,,
35476002,Samsung,SGH-E250,,
35476200,Motorola,V300,,
35476503,Huawei,E160,,
35476800,BenQ,P50,,
35476901,ZTE,AIKO 78G-8,,
35476902,Sony Ericsson,W880,,
35478001,Motorola,C139,,
35478101,Motorola,RAZR V3,,
35478201,Motorola,C139,,
35478301,Motorola,ROKR E6e,,
35478401,Motorola,W220,,
35478601,Motorola,V360,,
35478701,Motorola,MOTOFONE F3,,
35478801,Motorola,SLVR L72 L9,,
35478901,Motorola,KRZR K1,,
35479001,Motorola,C168i,,
35479101,Motorola,C113,,
35479201,Motorola,PEBL U6,,
35479301,Motorola,V980,,
35479401,Motorola,PEBL U6,,
35479701,Motorola,RAZR V3,,
35479801,Motorola,RAZR V3,,
35479802,Sony Ericsson,P1,,
35479901,Motorola,L2,,
35479902,Sony Ericsson,W760,,
35480001,Motorola,PEBL U6,,
35480301,Nokia,N73,,
35480401,Nokia,N73,,
35480501,Nokia,N73,,
35480502,Sony Ericsson,W890,,
35481900,HTC,Magician,,
35485001,Nokia,1110,,
35485701,Samsung,SGH-C266,,
35486102,Nokia,2630,,
35486200,Samsung,SGH-E630,,
35486602,Nokia,1208,,
35486902,Nokia,1650,,
35487002,Nokia,1650,,
35487102,Nokia,1200,,
35487202,Nokia,1200,,
35487302,Nokia,1200,,
35487403,Nokia,1200,,
35487602,Nokia,1200,,
35487702,Nokia,1200,,
35487802,Motorola,ROKR E8,,
35487901,BlackBerry,Blackberry Pearl 8100,,
35488302,Motorola,W5,,
35488402,Motorola,ROKR E6,,
35488502,Motorola,ROKR Z6,,
35488702,Motorola,RAZR2 V9,,
35488802,Motorola,RAZR V3i,,
35488901,Samsung,SGH-Z170,,
35489001,Samsung,SGH-D900i,,
35489102,Motorola,ROKR Z6,,
35489202,Motorola,PEBL U6,,
35489302,Motorola,PEBL U6,,
35489401,Sony Ericsson,W610,,
35489502,Motorola,KRZR K1,,
35489602,Motorola,KRZR K1,,
35489702,Motorola,KRZR K1,,
35489802,Motorola,MQ4-4411E11,,
35490001,Alcatel,One Touch E221,,
35490002,Motorola,RAZR2 V9,,
35490202,Motorola,W510,,
35490302,Motorola,V3_06,,
35490402,Motorola,RAZR2 V8,,
35490502,Motorola,W510,,
35490602,Motorola,RAZR2 V8,,
35490702,Motorola,W375,,
35490902,Motorola,RAZR V3,,
35491001,Sony Ericsson,SO903i,,
35491002,Motorola,RAZR V3,,
35491101,Sony Ericsson,K550im,,
35491102,Motorola,RAZR V3,,
35491201,LG,KP202,,
35491302,Motorola,PEBL U6,,
35491401,LG,KE500,,
35491402,Motorola,RAZR V3,,
35491501,LG,KP202,,
35491502,Motorola,RAZR V3,,
35491602,Motorola,W510,,
35491802,Motorola,RAZR V3,,
35491901,Samsung,SGH-ZV60,,
35491902,Motorola,Z3,,
35492002,Motorola,RAZR V3i,,
35492102,Motorola,RAZR V3i,,
35492202,Motorola,Z3,,
35492302,Motorola,RAZR V3,,
35492402,Motorola,RAZR V3,,
35492502,Motorola,RAZR V3,,
35493001,Sagem,MY C2-3,,
35493201,Samsung,SGH-E250,,
35493502,LG,KU990 Viewty,,
35494501,Samsung,SGH-X520,,
35495301,Huawei,U120,,
35496200,HTC,Qtek 2020i,,
35496502,LG,KU990 Viewty,,
35496901,CEC,P168,,
35497601,Samsung,SGH-E250,,
35497801,Samsung,SGH-E250,,
35498502,Samsung,SGH-C260,,
35498600,Samsung,SGH-C100,,
35499302,Samsung,U810 Renown,,
35499601,Samsung,SGH-T629,,
35500701,LG,L704i Chocolate,,
35502502,Sony Ericsson,W380,,
35504601,HTC,P3450 Elf 200 Touch,,
35505101,Motorola,MOTOFONE F3,,
35505201,Motorola,Q8,,
35505301,Motorola,RAZR V3,,
35505401,Motorola,RIZR Z3,,
35505501,Motorola,RAZR V3i,,
35505601,Motorola,SLVR L7,,
35505701,Motorola,L2,,
35505801,Motorola,RAZR V3i,,
35505901,Motorola,RAZR V3xx,,
35506001,Motorola,unknown,,
35506101,Motorola,unknown,,
35506201,Motorola,unknown,,
35506601,Motorola,RAZR V3,,
35506701,Motorola,MOTOFONE F3,,
35506801,Motorola,MOTOFONE F3,,
35506901,Motorola,L2,,
35507001,Motorola,RAZR V3i,,
35507101,Motorola,RAZR V3i,,
35507301,Motorola,KRZR K3,,
35507401,Motorola,V360,,
35507501,Motorola,W205,,
35507602,Sony Ericsson,TM506,,
35508301,Huawei,E220,,
35508502,BlackBerry,Blackberry Curve 8310,,
35509201,Samsung,SGH-C300,,
35509301,Samsung,SGH-E840,,
35509302,Huawei,EM770,,
35511201,Samsung,SGH-X836,,
35511202,Huawei,E226,,
35511500,Sony Ericsson,T610,,
35512802,Sony Ericsson,W580,,
35513802,Samsung,SGH-B130,,
35515001,Sagem,my411V,,
35515601,Samsung,SGH-U800 Soul b,,
35515802,Samsung,SGH-B200,,
35516702,BlackBerry,Blackberry Curve 8320,,
35516803,Sony Ericsson,T700,,
35517400,Samsung,SGH-X460,,
35517700,HTC,Qtek 2020i,,
35517803,Samsung,S5230 Star,,
35517903,Samsung,SGH-S5233 Star,,
35519501,Samsung,SGH-T329,,
35522000,Motorola,C385,,
35522101,LG,MG280 Chocolate lite,,
35522201,LG,KG280,,
35522802,LG,KP100,,
35523600,Nokia,3220,,
35524302,Samsung,U900 Soul,,
35524501,Samsung,SGH-T639,,
35524801,Samsung,SGH-Z240,,
35524902,Samsung,SGH-B300,,
35525101,Samsung,SGH-X836,,
35525201,Fly Mobile,SX210,,
35525401,LG,KE770 Shine,,
35525501,Sony Ericsson,Z530,,
35525602,BlackBerry,Blackberry Bold 9000,,
35525701,HTC,Vox S710,,
35525800,Samsung,SGH-E338,,
35526101,Samsung,SGH-U700,,
35526201,Samsung,SGH-U700,,
35526403,Sony Ericsson,W595,,
35526502,LG,KF700,,
35527801,Panasonic,Softbank 705P,,
35528001,Fujitsu,F905i,,
35528801,NEC,KMP7L1A1-3A,,
35529401,NEC,KMP7L1A1-3A,,
35530100,Philips,Xenium CT6508 9@9c,,
35530402,HTC,Touch Diamond,,
35531101,LG,KG130,,
35533800,LG,U8330,,
35533900,Samsung,SGH-E710,,
35534600,Nokia,6300,,
35535202,ZTE,T6,,
35535302,Sony Ericsson,W980i Walkman,,
35536801,Samsung,SGH-C260,,
35537602,ZTE,MF622,,
35538101,Samsung,SGH-M600,,
35538601,Nokia,6230i,,
35539302,Samsung,SGH-D900i,,
35539402,Samsung,S5600 Preston,,
35539801,Samsung,SGH-C140,,
35539802,Samsung,SGH-B130,,
35539901,Samsung,SGH-C140,,
35540501,Sony Ericsson,W200,,
35540601,Sony Ericsson,W200,,
35540701,Sony Ericsson,W810,,
35542501,LG,Chocolate,,
35542902,LG,KS360,,
35543100,Samsung,SGH-P730C,,
35543701,Sagem,my300C,,
35544101,Sony Ericsson,W200,,
35544900,Samsung,SGH-Z130,,
35545801,Samsung,SGH-A707,,
35546001,Samsung,i607 BlackJack,,
35546401,Samsung,SGH-J400,,
